currentDate,customerCode,onTimeSolution,deadlineDateTime
2019-01-17 00:00:00,215,N,2019-01-17 17:19:00
2019-01-17 00:00:00,8068,N,2019-01-17 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-21 10:41:00
2019-01-17 00:00:00,372301,S,2019-01-22 20:00:00
2019-01-17 00:00:00,215,S,2019-01-14 20:00:00
2019-01-17 00:00:00,215,S,2019-01-18 12:02:00
2019-01-17 00:00:00,372301,S,2019-01-22 15:46:00
2019-01-17 00:00:00,372301,S,2019-01-17 19:18:00
2019-01-17 00:00:00,215,S,2019-01-21 12:01:00
2019-01-17 00:00:00,3363,S,2019-01-17 19:13:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-17 19:00:00
2019-01-17 00:00:00,8068,N,2019-01-17 01:59:00
2019-01-17 00:00:00,8068,S,2019-01-09 01:59:00
2019-01-17 00:00:00,372301,N,2019-01-12 14:43:00
2019-01-17 00:00:00,372301,S,2019-01-22 20:00:00
2019-01-17 00:00:00,797391,S,2019-01-17 20:00:00
2019-01-17 00:00:00,3363,S,2019-01-21 15:26:00
2019-01-17 00:00:00,8068,S,2019-01-15 01:59:00
2019-01-17 00:00:00,215,S,2019-01-17 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:25:00
2019-01-17 00:00:00,8068,N,2019-01-05 01:59:00
2019-01-17 00:00:00,215,S,2019-01-18 12:23:00
2019-01-17 00:00:00,39159,S,2019-01-18 11:35:00
2019-01-17 00:00:00,8068,N,2019-01-08 01:59:00
2019-01-17 00:00:00,215,N,2018-12-27 18:50:00
2019-01-17 00:00:00,215,S,2019-01-17 20:00:00
2019-01-17 00:00:00,215,S,2019-01-17 19:03:00
2019-01-17 00:00:00,372301,N,
2019-01-17 00:00:00,2581,S,2019-01-18 12:42:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,215,S,2019-01-22 19:12:00
2019-01-17 00:00:00,372301,N,2019-01-16 19:00:00
2019-01-17 00:00:00,372301,S,2019-01-22 20:00:00
2019-01-17 00:00:00,215,N,2019-01-08 18:36:00
2019-01-17 00:00:00,215,S,2019-01-18 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-22 19:03:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,3363,S,2019-01-17 19:06:00
2019-01-17 00:00:00,87520,N,2019-01-14 15:11:00
2019-01-17 00:00:00,8068,N,2019-01-17 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:02:00
2019-01-17 00:00:00,87520,N,2019-01-09 17:07:00
2019-01-17 00:00:00,87520,S,2019-01-18 13:03:00
2019-01-17 00:00:00,215,S,2019-01-21 12:00:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,8068,S,2019-01-16 01:59:00
2019-01-17 00:00:00,372301,N,2018-12-18 20:00:00
2019-01-17 00:00:00,215,S,2019-01-22 18:02:00
2019-01-17 00:00:00,39159,S,2019-01-18 14:12:00
2019-01-17 00:00:00,215,S,2019-01-21 12:43:00
2019-01-17 00:00:00,372301,N,2019-01-15 23:49:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,215,S,2019-01-18 13:32:00
2019-01-17 00:00:00,8068,N,2019-01-10 01:59:00
2019-01-17 00:00:00,215,S,2019-01-18 16:05:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,3363,S,2019-01-17 21:07:00
2019-01-17 00:00:00,797391,S,2019-01-17 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-22 19:04:00
2019-01-17 00:00:00,3363,S,2019-01-21 18:27:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,87520,S,2019-01-22 11:58:00
2019-01-17 00:00:00,372301,S,2019-01-18 14:40:00
2019-01-17 00:00:00,372301,S,2019-01-17 19:00:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,39159,S,2019-01-24 16:16:00
2019-01-17 00:00:00,87520,S,2019-01-21 21:34:00
2019-01-17 00:00:00,8068,N,2019-01-10 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,215,S,2019-01-18 15:47:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,215,S,2019-01-16 18:58:00
2019-01-17 00:00:00,8068,N,2019-01-17 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-19 11:36:00
2019-01-17 00:00:00,215,S,2019-01-24 11:22:00
2019-01-17 00:00:00,372301,S,2019-01-19 14:27:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:01:00
2019-01-17 00:00:00,372301,N,2018-12-29 13:43:00
2019-01-17 00:00:00,372301,S,2019-01-22 18:01:00
2019-01-17 00:00:00,3363,S,2019-01-17 20:01:00
2019-01-17 00:00:00,215,S,2019-01-22 17:12:00
2019-01-17 00:00:00,3363,S,2019-01-21 16:02:00
2019-01-17 00:00:00,215,S,2019-01-02 19:02:00
2019-01-17 00:00:00,372301,S,2019-01-23 20:00:00
2019-01-17 00:00:00,3363,S,2019-01-21 20:15:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,2581,S,2019-01-21 12:12:00
2019-01-17 00:00:00,39159,S,2019-01-18 11:34:00
2019-01-17 00:00:00,215,S,2019-01-18 14:32:00
2019-01-17 00:00:00,372301,S,2019-01-18 10:24:00
2019-01-17 00:00:00,87520,S,2019-01-22 14:27:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,87520,N,2019-01-17 18:34:00
2019-01-17 00:00:00,2581,S,2019-01-22 17:15:00
2019-01-17 00:00:00,215,S,2019-01-23 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-23 20:00:00
2019-01-17 00:00:00,3363,N,2019-01-16 14:48:00
2019-01-17 00:00:00,372301,S,2019-01-18 18:08:00
2019-01-17 00:00:00,3363,S,2019-01-21 15:54:00
2019-01-17 00:00:00,372301,S,2019-01-23 12:29:00
2019-01-17 00:00:00,8068,N,2019-01-18 01:59:00
2019-01-17 00:00:00,87520,S,2019-01-22 13:08:00
2019-01-17 00:00:00,8068,N,2019-01-10 01:59:00
2019-01-17 00:00:00,87520,N,2019-01-15 00:00:00
2019-01-17 00:00:00,8068,N,2019-01-10 01:59:00
2019-01-17 00:00:00,215,S,2019-01-18 12:33:00
2019-01-17 00:00:00,87520,S,2019-01-18 12:42:00
2019-01-17 00:00:00,39159,N,2019-01-15 11:45:00
2019-01-17 00:00:00,372301,N,
2019-01-17 00:00:00,372301,N,2019-01-15 16:34:00
2019-01-17 00:00:00,372301,S,2019-01-23 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 11:13:00
2019-01-17 00:00:00,215,S,2019-01-18 20:00:00
2019-01-17 00:00:00,87520,S,2019-01-17 21:09:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-18 10:44:00
2019-01-17 00:00:00,87520,S,2019-01-18 21:20:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:26:00
2019-01-17 00:00:00,87520,S,2019-01-18 14:17:00
2019-01-17 00:00:00,372301,S,2019-01-18 14:42:00
2019-01-17 00:00:00,372301,S,2019-01-18 18:02:00
2019-01-17 00:00:00,372301,S,2019-01-18 16:55:00
2019-01-17 00:00:00,87520,N,2019-01-16 15:03:00
2019-01-17 00:00:00,372301,S,2019-01-21 10:31:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:04:00
2019-01-17 00:00:00,87520,S,2019-01-18 16:02:00
2019-01-17 00:00:00,215,S,2019-01-17 20:00:00
2019-01-17 00:00:00,215,S,2019-01-23 14:52:00
2019-01-17 00:00:00,372301,N,
2019-01-17 00:00:00,39159,S,2019-01-18 19:13:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,8068,S,2019-01-16 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-22 10:53:00
2019-01-17 00:00:00,215,N,2019-01-17 17:25:00
2019-01-17 00:00:00,372301,N,2018-10-31 21:00:00
2019-01-17 00:00:00,8068,N,2019-01-18 01:59:00
2019-01-17 00:00:00,215,S,2019-01-22 10:02:00
2019-01-17 00:00:00,8068,S,2019-01-10 01:59:00
2019-01-17 00:00:00,87520,N,2019-01-15 16:19:00
2019-01-17 00:00:00,215,N,2018-12-27 16:13:00
2019-01-17 00:00:00,372301,N,2019-01-17 14:17:00
2019-01-17 00:00:00,372301,N,2018-11-08 17:24:00
2019-01-17 00:00:00,372301,N,2019-01-17 11:29:00
2019-01-17 00:00:00,87520,S,2019-01-18 14:19:00
2019-01-17 00:00:00,372301,S,2019-01-21 15:27:00
2019-01-17 00:00:00,2581,S,2019-01-22 18:34:00
2019-01-17 00:00:00,372301,S,2019-01-22 18:01:00
2019-01-17 00:00:00,87520,S,2019-01-18 13:14:00
2019-01-17 00:00:00,215,S,2019-01-21 19:34:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:10:00
2019-01-17 00:00:00,2581,S,2019-01-22 10:44:00
2019-01-17 00:00:00,215,S,2019-01-18 10:12:00
2019-01-17 00:00:00,372301,N,2019-01-17 16:47:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,3363,S,
2019-01-17 00:00:00,8068,S,2019-01-19 01:59:00
2019-01-17 00:00:00,2581,S,2019-01-22 10:48:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:21:00
2019-01-17 00:00:00,215,N,2019-01-15 20:00:00
2019-01-17 00:00:00,215,S,2019-01-18 17:43:00
2019-01-17 00:00:00,372301,N,2019-01-16 12:21:00
2019-01-17 00:00:00,87520,N,2019-01-15 15:23:00
2019-01-17 00:00:00,87520,S,2019-01-21 16:00:00
2019-01-17 00:00:00,87520,S,2019-01-18 18:49:00
2019-01-17 00:00:00,215,N,2019-01-10 10:46:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,3363,S,2019-01-21 19:25:00
2019-01-17 00:00:00,372301,S,2019-01-18 15:03:00
2019-01-17 00:00:00,215,S,2019-01-24 12:22:00
2019-01-17 00:00:00,8068,N,2019-01-16 01:59:00
2019-01-17 00:00:00,87520,N,2019-01-14 22:05:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,3363,S,2019-01-18 22:01:00
2019-01-17 00:00:00,87520,S,2019-01-18 19:48:00
2019-01-17 00:00:00,372301,S,2019-01-21 18:01:00
2019-01-17 00:00:00,8068,S,2019-01-17 01:59:00
2019-01-17 00:00:00,2581,S,2019-01-22 10:51:00
2019-01-17 00:00:00,372301,N,2018-12-07 20:00:00
2019-01-17 00:00:00,215,S,2019-01-23 10:12:00
2019-01-17 00:00:00,3363,S,2019-01-18 09:06:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-22 18:15:00
2019-01-17 00:00:00,372301,S,2019-01-18 15:23:00
2019-01-17 00:00:00,372301,S,2019-01-30 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-19 17:57:00
2019-01-17 00:00:00,215,N,2019-01-12 18:01:00
2019-01-17 00:00:00,3363,S,2019-01-18 13:17:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,215,S,2019-01-17 17:12:00
2019-01-17 00:00:00,215,S,2019-01-18 14:42:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:22:00
2019-01-17 00:00:00,215,S,2019-01-23 10:22:00
2019-01-17 00:00:00,372301,N,2019-01-17 16:49:00
2019-01-17 00:00:00,215,S,2019-01-22 16:52:00
2019-01-17 00:00:00,372301,N,2019-01-17 11:35:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:52:00
2019-01-17 00:00:00,2581,S,2019-01-18 13:51:00
2019-01-17 00:00:00,8068,S,2019-01-16 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-21 10:47:00
2019-01-17 00:00:00,372301,S,2019-01-23 13:51:00
2019-01-17 00:00:00,372301,S,2019-01-23 13:49:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,8068,N,2019-01-16 01:59:00
2019-01-17 00:00:00,87520,S,2019-01-22 15:10:00
2019-01-17 00:00:00,372301,S,2019-01-18 13:43:00
2019-01-17 00:00:00,215,S,2019-01-21 11:52:00
2019-01-17 00:00:00,215,N,2019-01-16 16:38:00
2019-01-17 00:00:00,87520,S,2019-01-18 18:10:00
2019-01-17 00:00:00,372301,S,2019-01-18 11:57:00
2019-01-17 00:00:00,372301,S,2019-01-15 20:00:00
2019-01-17 00:00:00,3363,S,2019-01-17 20:34:00
2019-01-17 00:00:00,87520,N,2019-01-08 00:00:00
2019-01-17 00:00:00,372301,N,2018-12-31 20:00:00
2019-01-17 00:00:00,3363,S,
2019-01-17 00:00:00,372301,S,2019-01-23 15:36:00
2019-01-17 00:00:00,2581,S,2019-01-22 19:04:00
2019-01-17 00:00:00,372301,S,2019-01-23 15:06:00
2019-01-17 00:00:00,215,N,2019-01-15 12:30:00
2019-01-17 00:00:00,8068,N,2019-01-16 01:59:00
2019-01-17 00:00:00,372301,N,2018-11-07 20:00:00
2019-01-17 00:00:00,215,S,2019-01-18 12:42:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:20:00
2019-01-17 00:00:00,87520,S,2019-01-18 11:35:00
2019-01-17 00:00:00,372301,S,2019-01-23 14:14:00
2019-01-17 00:00:00,372301,S,2019-01-18 19:14:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:16:00
2019-01-17 00:00:00,87520,S,2019-01-22 13:00:00
2019-01-17 00:00:00,215,S,2019-01-18 13:22:00
2019-01-17 00:00:00,215,S,2019-01-17 12:55:00
2019-01-17 00:00:00,8068,S,2019-01-16 01:59:00
2019-01-17 00:00:00,372301,N,2019-01-14 19:00:00
2019-01-17 00:00:00,87520,N,2019-01-15 16:06:00
2019-01-17 00:00:00,215,N,2019-01-12 18:01:00
2019-01-17 00:00:00,87520,N,2018-12-27 14:24:00
2019-01-17 00:00:00,87520,N,2019-01-17 11:14:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,N,2019-01-17 18:57:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:15:00
2019-01-17 00:00:00,372301,N,2018-12-13 20:00:00
2019-01-17 00:00:00,372301,N,2018-12-13 13:46:00
2019-01-17 00:00:00,372301,N,2019-01-16 19:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,8068,N,2019-01-15 01:59:00
2019-01-17 00:00:00,8068,N,2019-01-15 01:59:00
2019-01-17 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-17 00:00:00,372301,N,
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,87520,N,2019-01-15 00:00:00
2019-01-17 00:00:00,87520,N,2019-01-10 17:14:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,3363,S,
2019-01-17 00:00:00,215,S,2019-01-18 19:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,87520,S,2019-01-21 17:05:00
2019-01-17 00:00:00,87520,S,2019-01-22 14:28:00
2019-01-17 00:00:00,3363,S,2019-01-21 21:00:00
2019-01-17 00:00:00,372301,N,2018-11-05 20:00:00
2019-01-17 00:00:00,87520,S,2019-01-18 18:44:00
2019-01-17 00:00:00,215,S,2019-01-08 13:19:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:57:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,2581,S,2019-01-22 19:34:00
2019-01-17 00:00:00,3363,S,2019-01-17 22:11:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,39159,S,2019-01-20 11:48:00
2019-01-17 00:00:00,87520,S,2019-01-18 12:58:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,215,S,2019-01-17 13:56:00
2019-01-17 00:00:00,3363,S,2019-01-17 23:16:00
2019-01-17 00:00:00,87520,S,2019-01-18 14:25:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:13:00
2019-01-17 00:00:00,215,N,2019-01-17 17:30:00
2019-01-17 00:00:00,372301,N,2019-01-17 19:00:00
2019-01-17 00:00:00,87520,S,2019-01-22 19:55:00
2019-01-17 00:00:00,372301,N,2019-01-08 16:34:00
2019-01-17 00:00:00,215,N,2019-01-12 19:32:00
2019-01-17 00:00:00,372301,S,2019-01-19 20:00:00
2019-01-17 00:00:00,87520,S,2019-01-18 11:25:00
2019-01-17 00:00:00,372301,S,2019-01-18 16:05:00
2019-01-17 00:00:00,39159,S,2019-01-18 13:56:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,N,2019-01-14 18:01:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 16:21:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 13:02:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,N,2019-01-16 19:00:00
2019-01-17 00:00:00,372301,S,2019-01-22 15:46:00
2019-01-17 00:00:00,372301,S,2019-01-22 19:57:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 16:01:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,N,2019-01-17 16:54:00
2019-01-17 00:00:00,372301,S,2019-01-18 13:07:00
2019-01-17 00:00:00,372301,S,2019-01-23 15:07:00
2019-01-17 00:00:00,8068,S,2019-01-16 01:59:00
2019-01-17 00:00:00,372301,S,2019-01-19 19:28:00
2019-01-17 00:00:00,87520,N,2019-01-17 18:36:00
2019-01-17 00:00:00,215,S,2019-01-24 14:22:00
2019-01-17 00:00:00,87520,S,2019-01-22 16:56:00
2019-01-17 00:00:00,87520,S,2019-01-21 13:24:00
2019-01-17 00:00:00,372301,S,2019-01-18 13:09:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:38:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:25:00
2019-01-17 00:00:00,372301,N,2019-01-14 14:30:00
2019-01-17 00:00:00,8068,N,2019-01-15 01:59:00
2019-01-17 00:00:00,372301,N,2018-12-17 17:30:00
2019-01-17 00:00:00,87520,S,2019-01-18 17:37:00
2019-01-17 00:00:00,372301,S,2019-01-18 16:25:00
2019-01-17 00:00:00,87520,N,2019-01-14 21:06:00
2019-01-17 00:00:00,372301,S,2019-01-23 15:19:00
2019-01-17 00:00:00,372301,S,2019-01-18 17:30:00
2019-01-17 00:00:00,39159,S,2019-01-18 19:45:00
2019-01-17 00:00:00,3363,S,2019-01-21 14:26:00
2019-01-17 00:00:00,372301,S,2019-01-18 11:48:00
2019-01-17 00:00:00,87520,N,2019-01-17 21:41:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 11:57:00
2019-01-17 00:00:00,372301,S,2019-01-18 15:51:00
2019-01-17 00:00:00,372301,S,2019-01-19 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 14:35:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,N,2019-01-17 18:20:00
2019-01-17 00:00:00,372301,N,2018-10-25 17:30:00
2019-01-17 00:00:00,87520,N,2019-01-15 16:33:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 11:53:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 11:56:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,215,S,
2019-01-17 00:00:00,372301,S,2019-01-23 11:28:00
2019-01-17 00:00:00,372301,N,2018-11-21 13:27:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 11:58:00
2019-01-17 00:00:00,372301,S,2019-01-23 12:07:00
2019-01-17 00:00:00,372301,S,2019-01-18 16:25:00
2019-01-17 00:00:00,372301,S,2019-01-28 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 11:59:00
2019-01-17 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-19 20:00:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:01:00
2019-01-17 00:00:00,372301,S,2019-01-18 12:02:00
2019-01-18 00:00:00,372301,S,2019-01-23 14:11:00
2019-01-18 00:00:00,372301,N,2019-01-16 11:22:00
2019-01-18 00:00:00,372301,S,2019-01-18 12:03:00
2019-01-18 00:00:00,372301,N,2019-01-16 11:27:00
2019-01-18 00:00:00,372301,S,2019-01-18 12:03:00
2019-01-18 00:00:00,3363,S,2019-01-21 23:20:00
2019-01-18 00:00:00,87520,S,2019-01-22 18:23:00
2019-01-18 00:00:00,215,S,2019-01-18 20:00:00
2019-01-18 00:00:00,372301,N,2019-01-17 18:48:00
2019-01-18 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-18 00:00:00,372301,S,2019-01-23 15:05:00
2019-01-18 00:00:00,372301,S,2019-01-29 20:00:00
2019-01-18 00:00:00,372301,N,2019-01-17 19:00:00
2019-01-18 00:00:00,372301,S,2019-01-23 15:47:00
2019-01-18 00:00:00,372301,N,2019-01-14 22:12:00
2019-01-18 00:00:00,372301,S,2019-01-19 12:35:00
2019-01-18 00:00:00,3363,S,2019-01-18 10:38:00
2019-01-18 00:00:00,372301,N,
2019-01-18 00:00:00,372301,S,2019-01-18 19:00:00
2019-01-18 00:00:00,215,S,2019-01-24 11:02:00
2019-01-18 00:00:00,372301,S,2019-01-18 19:00:00
2019-01-18 00:00:00,372301,S,2019-01-18 19:05:00
2019-01-18 00:00:00,8068,N,2019-01-12 01:59:00
2019-01-18 00:00:00,215,N,2019-01-17 10:02:00
2019-01-18 00:00:00,215,N,2019-01-17 10:23:00
2019-01-18 00:00:00,215,S,2019-01-23 12:12:00
2019-01-18 00:00:00,372301,S,2019-01-22 14:00:00
2019-01-18 00:00:00,215,S,2019-01-18 12:52:00
2019-01-18 00:00:00,8068,S,2019-01-18 01:59:00
2019-01-18 00:00:00,215,S,2019-01-21 20:00:00
2019-01-18 00:00:00,372301,N,2019-01-08 17:10:00
2019-01-18 00:00:00,372301,S,2019-01-18 19:00:00
2019-01-18 00:00:00,215,S,2019-01-23 20:00:00
2019-01-18 00:00:00,3363,S,2019-01-18 13:13:00
2019-01-18 00:00:00,900995,S,2019-01-23 11:14:00
2019-01-18 00:00:00,900995,S,2019-01-23 11:15:00
2019-01-18 00:00:00,372301,S,2019-01-26 20:00:00
2019-01-18 00:00:00,8068,N,2019-01-17 01:59:00
2019-01-18 00:00:00,215,S,2019-01-18 17:09:00
2019-01-18 00:00:00,8068,S,2019-01-17 01:59:00
2019-01-18 00:00:00,215,S,2019-01-17 17:31:00
2019-01-18 00:00:00,3363,S,2019-01-22 12:29:00
2019-01-18 00:00:00,215,S,2019-01-23 20:00:00
2019-01-18 00:00:00,372301,N,2019-01-17 19:00:00
2019-01-18 00:00:00,372301,S,2019-01-18 19:00:00
2019-01-18 00:00:00,3363,S,2019-01-18 12:40:00
2019-01-18 00:00:00,372301,S,2019-01-19 10:32:00
2019-01-18 00:00:00,215,S,2019-01-18 16:12:00
2019-01-18 00:00:00,215,S,2019-01-23 20:00:00
2019-01-18 00:00:00,3363,N,2019-01-17 21:36:00
2019-01-18 00:00:00,215,S,2019-01-21 19:46:00
2019-01-18 00:00:00,215,S,2019-01-22 18:42:00
2019-01-18 00:00:00,215,S,2019-01-09 11:21:00
2019-01-18 00:00:00,215,S,2019-01-22 14:52:00
2019-01-18 00:00:00,2581,N,2019-01-18 10:15:00
2019-01-18 00:00:00,3363,S,2019-01-18 14:13:00
2019-01-18 00:00:00,372301,S,2019-01-21 17:01:00
2019-01-18 00:00:00,372301,S,2019-01-18 14:04:00
2019-01-18 00:00:00,215,S,2019-01-18 14:05:00
2019-01-18 00:00:00,8068,S,2019-01-17 01:59:00
2019-01-18 00:00:00,372301,S,2019-01-21 16:11:00
2019-01-18 00:00:00,215,S,2019-01-21 11:55:00
2019-01-18 00:00:00,215,S,2019-01-18 17:57:00
2019-01-18 00:00:00,8068,N,2019-01-17 01:59:00
2019-01-18 00:00:00,87520,S,2019-01-18 13:27:00
2019-01-18 00:00:00,215,S,2019-01-18 12:02:00
2019-01-18 00:00:00,372301,S,2019-01-18 12:53:00
2019-01-18 00:00:00,372301,S,2019-01-26 20:00:00
2019-01-18 00:00:00,3363,S,2019-01-22 13:55:00
2019-01-18 00:00:00,215,S,2019-01-23 13:50:00
2019-01-18 00:00:00,372301,S,2019-01-22 20:00:00
2019-01-18 00:00:00,8068,S,2019-01-15 01:59:00
2019-01-18 00:00:00,215,S,2019-01-23 13:54:00
2019-01-18 00:00:00,372301,S,2019-01-19 18:01:00
2019-01-18 00:00:00,8068,S,2019-01-19 01:59:00
2019-01-18 00:00:00,3363,S,2019-01-18 13:54:00
2019-01-18 00:00:00,215,S,2019-01-22 12:13:00
2019-01-18 00:00:00,8068,S,2019-01-19 01:59:00
2019-01-18 00:00:00,39159,S,2019-01-30 11:15:00
2019-01-18 00:00:00,372301,S,2019-01-30 20:00:00
2019-01-18 00:00:00,3363,S,2019-01-22 13:55:00
2019-01-18 00:00:00,3363,S,2019-01-22 14:34:00
2019-01-18 00:00:00,3363,S,2019-01-18 14:10:00
2019-01-18 00:00:00,372301,S,2019-01-30 20:00:00
2019-01-18 00:00:00,3363,S,2019-01-18 12:23:00
2019-01-18 00:00:00,3363,S,2019-01-18 13:13:00
2019-01-18 00:00:00,87520,S,2019-01-18 12:55:00
2019-01-18 00:00:00,3363,S,2019-01-22 14:32:00
2019-01-18 00:00:00,372301,S,2019-01-18 19:37:00
2019-01-18 00:00:00,215,S,2019-01-09 12:01:00
2019-01-18 00:00:00,3363,S,2019-01-18 13:49:00
2019-01-18 00:00:00,8068,S,2019-01-19 01:59:00
2019-01-18 00:00:00,8068,N,2019-01-12 01:59:00
2019-01-18 00:00:00,3363,S,2019-01-22 14:30:00
2019-01-18 00:00:00,2581,S,2019-01-18 17:11:00
2019-01-18 00:00:00,3363,S,2019-01-18 16:38:00
2019-01-18 00:00:00,2581,S,2019-01-21 17:15:00
2019-01-18 00:00:00,39159,S,2019-01-18 15:13:00
